2023-11-14 14:31:03,668 INFO    MainThread:25752 [wandb_setup.py:_flush():76] Current SDK version is 0.16.0
2023-11-14 14:31:03,669 INFO    MainThread:25752 [wandb_setup.py:_flush():76] Configure stats pid to 25752
2023-11-14 14:31:03,669 INFO    MainThread:25752 [wandb_setup.py:_flush():76] Loading settings from C:\Users\pc03\.config\wandb\settings
2023-11-14 14:31:03,669 INFO    MainThread:25752 [wandb_setup.py:_flush():76] Loading settings from C:\Users\pc03\Documents\GitHub\Pokemon-Generator\wandb\settings
2023-11-14 14:31:03,669 INFO    MainThread:25752 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-11-14 14:31:03,669 INFO    MainThread:25752 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-11-14 14:31:03,671 INFO    MainThread:25752 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'main.py', 'program_abspath': 'C:\\Users\\pc03\\Documents\\GitHub\\Pokemon-Generator\\main.py', 'program': 'main.py'}
2023-11-14 14:31:03,671 INFO    MainThread:25752 [wandb_init.py:_log_setup():524] Logging user logs to C:\Users\pc03\Documents\GitHub\Pokemon-Generator\wandb\run-20231114_143103-io5l6gla\logs\debug.log
2023-11-14 14:31:03,671 INFO    MainThread:25752 [wandb_init.py:_log_setup():525] Logging internal logs to C:\Users\pc03\Documents\GitHub\Pokemon-Generator\wandb\run-20231114_143103-io5l6gla\logs\debug-internal.log
2023-11-14 14:31:03,671 INFO    MainThread:25752 [wandb_init.py:init():564] calling init triggers
2023-11-14 14:31:03,671 INFO    MainThread:25752 [wandb_init.py:init():571] wandb.init called with sweep_config: {}
config: {}
2023-11-14 14:31:03,671 INFO    MainThread:25752 [wandb_init.py:init():614] starting backend
2023-11-14 14:31:03,672 INFO    MainThread:25752 [wandb_init.py:init():618] setting up manager
2023-11-14 14:31:03,673 INFO    MainThread:25752 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn, using: spawn
